17
893 920
553 256 -488
69 817 860
680 380 155
549 363 -929
203 233 652
748 62 -149
650 406 -393
203 280 278
716 525 468
798 568 604
673 480 387
628 690 -798
762 330 -987
727 44 -630
305 814 -873
62 616 95
3 587 301
50 765 320
553 14 -987
196 334 -468
529 537 749
710 731 835
544 297 -70
319 168 493
809 671 -381
381 375 -223
386 83 -559
96 497 -733
292 122 4
505 281 -169
88 530 -913
343 788 389
416 648 779
612 187 -255
541 283 -652
276 508 51
681 327 -289
539 160 105
340 610 26
394 489 424
494 605 -493
418 496 -935
399 710 -688
108 319 -85
168 649 -232
171 819 103
653 139 -753
118 790 -280
149 116 -488
143 656 754
774 225 -487
720 38 384
748 237 -41
45 689 -119
174 214 214
780 442 754
73 2 885
71 156 755
627 450 -307
757 471 -151
634 416 -104
403 161 -196
299 481 -139
346 536 -862
487 387 -280
94 365 886
78 433 -691
704 495 578
338 698 -744
429 807 990
225 40 66
588 296 764
97 25 -140
385 425 776
175 249 -655
627 441 495
111 44 540
417 361 348
398 151 214
11 19 -123
51 563 -21
678 515 521
644 455 505
205 758 -43
466 574 282
336 628 28
709 122 -535
552 132 -383
79 753 96
146 701 -376
567 748 -300
497 722 -886
744 582 -596
66 713 499
187 376 -182
275 686 -67
11 283 755
71 317 -9
681 677 -322
685 480 594
664 808 -883
182 354 -698
616 169 542
690 79 251
54 343 222
775 459 466
132 284 -842
17 151 785
101 164 717
345 433 -167
371 311 437
340 304 79
752 389 266
29 98 -588
447 780 375
522 70 -439
455 140 941
681 743 -886
756 287 -483
781 165 716
681 44 868
150 86 -685
315 184 -529
316 779 -944
723 536 -811
38 391 -786
588 80 921
716 479 354
648 508 -612
23 34 -736
475 662 -307
608 295 964
479 514 215
36 744 67
346 20 122
152 229 285
741 528 -264
116 599 -889
714 476 394
278 141 -71
281 317 -373
699 408 -808
520 777 -196
363 646 -595
820 159 872
50 400 -915
468 63 -876
79 571 897
318 521 547
443 592 18
754 189 -118
295 501 831
138 571 -822
782 187 -635
134 113 -895
527 449 378
199 589 296
251 14 -379
469 786 558
671 710 -678
664 409 366
244 72 783
121 544 -688
282 429 -349
725 450 801
680 71 691
361 610 -167
804 17 -52
295 767 322
288 618 839
596 416 190
632 24 -612
662 604 791
646 479 995
794 7 -554
555 70 -412
68 230 52
733 514 964
361 229 657
402 290 -866
798 244 311
412 705 -219
185 424 964
700 711 751
646 381 -422
264 271 589
772 406 -53
55 458 551
505 85 -422
287 121 -179
54 405 554
42 118 -291
535 516 -264
557 92 -900
393 674 436
819 216 258
778 510 -879
194 342 -468
84 343 187
22 345 476
489 238 -657
86 714 -523
424 705 -434
602 56 -930
452 817 313
188 247 -690
419 288 -663
254 561 101
613 277 53
299 127 585
682 706 -356
102 293 -785
167 369 623
777 276 -848
214 700 -200
357 548 -554
795 137 701
545 305 375
227 314 -817
753 219 998
519 808 876
149 447 760
560 543 961
53 759 187
800 407 -747
56 784 -467
714 388 676
156 348 195
240 262 830
233 329 995
546 396 -329
820 20 -908
316 533 -918
591 227 -78
467 818 103
166 382 -734
644 225 -116
28 463 -723
739 643 -436
193 569 -230
742 177 968
150 305 483
319 257 909
388 136 174
245 545 521
504 397 -579
113 498 313
439 742 -907
717 512 499
577 71 -432
608 361 617
13 491 -173
388 276 26
215 188 684
353 733 -852
161 240 -517
263 619 973
674 579 -221
739 38 144
644 523 682
739 691 -701
186 170 -363
180 13 548
297 359 -631
733 47 -457
625 37 395
710 646 -993
540 530 -401
318 242 -240
343 479 368
407 52 722
417 167 622
670 705 -506
787 218 632
626 585 721
156 121 -534
576 548 -376
450 319 -566
738 315 -103
573 707 975
93 455 738
300 439 665
536 421 718
670 19 528
444 662 897
382 64 -318
761 265 527
789 477 393
20 215 894
813 669 -765
263 676 225
657 387 475
301 772 -101
561 8 552
470 117 -774
671 116 -791
63 707 213
566 725 -599
478 233 -407
181 491 -447
162 611 -499
268 766 206
670 45 -83
178 767 -414
574 142 418
790 116 -691
623 277 -664
46 788 512
711 490 757
20 525 850
609 726 433
540 634 764
636 706 -637
656 619 -104
48 713 -687
423 158 314
787 269 319
664 172 338
541 511 799
48 519 18
614 775 472
132 708 -322
140 9 770
691 330 -878
152 733 376
549 615 -666
475 443 823
673 37 835
661 55 -477
439 757 -501
279 672 -737
351 164 698
151 756 -990
30 100 200
502 770 -845
553 111 -880
793 84 468
12 743 682
321 76 144
296 440 -202
523 238 958
748 499 -136
25 240 767
141 573 -795
365 800 -805
692 531 100
191 384 -234
82 593 729
658 417 360
802 637 682
417 41 -632
473 595 926
472 378 704
188 127 770
364 33 -968
408 696 -45
415 314 522
24 555 -801
220 42 204
59 334 852
164 818 121
818 756 -198
350 88 500
287 36 356
187 115 269
722 499 92
78 323 295
759 282 648
25 178 -348
71 60 -860
270 652 668
466 56 538
375 818 -472
437 198 328
453 740 886
426 98 33
121 690 606
737 414 264
331 556 674
701 191 375
463 446 -580
386 663 -916
613 521 -912
141 414 953
418 451 875
50 76 -843
147 390 330
290 421 -111
384 78 -780
744 168 -33
673 756 -330
790 747 -988
242 387 -260
185 146 -299
418 484 -480
392 635 -768
566 518 -406
303 49 75
464 30 -822
350 462 -227
517 98 745
758 550 927
43 31 -722
341 233 -172
391 3 13
303 679 -634
394 467 -143
643 262 -614
89 472 -96
557 235 -773
565 176 -482
307 383 665
110 726 -927
659 151 -772
588 770 -463
694 142 -410
672 327 783
295 160 324
23 284 -778
214 527 -935
483 230 -30
467 238 552
216 678 -254
611 107 519
154 793 -398
82 542 926
364 229 489
477 482 -988
181 564 754
796 581 685
23 245 -277
564 325 -301
74 31 809
772 817 988
46 656 -52
534 102 255
316 456 520
704 419 752
748 741 8
339 657 565
236 655 995
806 306 -328
72 473 -928
684 399 598
91 268 -769
606 577 -933
292 754 -782
769 580 -451
353 792 -109
83 320 -17
506 246 681
461 424 147
806 354 668
423 594 -567
463 134 38
463 733 859
346 461 617
569 59 -641
530 153 738
467 132 621
718 25 -875
198 274 820
686 514 510
554 523 484
388 306 547
195 724 -551
310 572 -375
219 150 355
675 749 386
64 155 885
178 573 -138
288 174 -282
65 317 -668
623 462 -318
512 185 27
574 506 -299
328 185 673
295 95 748
328 416 184
694 652 -625
566 541 -265
488 493 -653
412 782 750
742 466 -640
598 607 368
643 99 114
564 6 286
405 199 -567
805 637 269
315 195 146
173 537 492
745 151 -620
569 509 -238
287 465 -443
328 661 -839
681 532 319
515 103 704
120 712 203
392 721 26
585 670 -739
466 126 279
264 620 624
229 590 892
447 541 -644
355 87 -841
339 403 632
428 172 -63
505 118 167
637 532 -395
533 45 -236
437 587 -311
491 399 -660
206 289 434
568 204 -212
558 764 -943
718 67 374
674 304 -844
495 189 -328
23 540 -580
803 734 701
637 414 -262
353 63 -757
172 724 36
543 429 789
579 810 -834
372 474 -140
289 738 -463
711 796 13
647 597 182
450 281 -43
189 546 893
545 416 -719
387 30 -836
418 793 307
568 600 -911
162 533 -761
388 770 505
581 213 -893
792 321 -121
122 554 990
412 471 -165
213 685 179
598 740 165
110 402 -144
224 389 -895
153 775 982
592 597 -123
260 492 -553
130 736 58
489 417 959
615 758 -551
119 36 -350
230 642 714
801 548 395
579 816 812
487 377 380
328 447 323
430 732 -679
342 25 -567
69 130 662
223 513 740
107 137 -230
304 733 -370
625 681 912
13 140 -63
505 194 -812
120 535 477
444 19 476
313 596 177
526 746 -775
256 761 -914
791 211 85
511 375 -738
99 450 -188
319 305 -394
808 812
747 497 -562
752 107 -258
265 88 673
787 265 -66
234 265 382
208 363 922
760 117 66
759 804 474
655 773 383
193 744 -898
201 616 230
778 448 639
505 417 -590
363 406 264
468 413 282
662 779 240
402 607 -313
769 219 977
531 152 468
366 682 -801
562 377 93
301 780 402
300 583 -708
397 470 693
668 99 -84
455 150 -13
523 147 69
340 675 -233
802 675 -796
30 773 -823
795 443 583
519 329 766
582 125 925
733 166 513
434 682 911
740 432 -714
236 209 -701
456 293 772
769 481 462
295 385 -91
732 48 -193
186 36 845
773 715 88
84 254 -99
657 540 -35
2 579 -353
315 218 440
544 433 -437
401 630 -381
649 373 622
546 653 -864
617 224 423
478 295 183
100 11 854
311 126 -193
802 21 -550
221 701 -186
721 677 856
475 749 792
201 631 -759
738 96 524
807 278 805
370 429 623
246 697 -999
747 495 850
417 56 -614
680 602 982
652 490 643
760 572 -618
568 16 -341
542 101 -202
600 643 -376
209 92 -599
509 325 -343
42 628 -169
208 333 -298
724 110 751
197 193 925
625 223 -43
779 641 467
354 636 707
575 366 169
608 567 -609
212 87 83
583 733 -185
532 462 826
430 388 387
264 232 -804
440 761 705
725 32 -362
329 584 783
377 721 -117
536 518 -645
637 484 130
522 561 418
374 200 -845
417 762 807
456 95 630
551 626 872
97 7 982
319 724 235
681 229 -181
670 348 473
36 319 240
280 202 -552
10 443 147
110 166 -282
658 444 568
31 610 727
554 482 -420
24 410 -474
388 115 -394
280 742 -655
626 628 611
729 20 -815
7 71 76
300 280 -177
326 357 -483
597 673 63
734 369 -241
44 578 465
472 12 2
716 146 -30
610 719 -972
251 449 -2
352 760 -609
255 3 86
38 90 -681
586 74 470
58 239 827
217 401 720
786 652 937
787 466 -487
24 95 956
536 304 -297
4 626 259
721 470 -992
48 660 -111
391 758 789
631 585 -747
575 601 -90
692 666 153
83 221 667
548 356 933
758 426 583
598 432 730
265 757 760
570 214 -357
307 594 912
767 175 -755
48 661 431
550 248 -642
542 523 -299
769 274 -19
709 459 -421
734 361 301
736 192 -311
172 75 -173
531 116 309
236 533 16
138 162 659
120 551 -959
175 647 -577
518 506 10
128 95 -802
135 594 689
394 601 -680
738 208 880
390 506 612
298 77 392
457 353 -506
391 360 680
234 169 237
582 553 -686
628 244 795
778 397 -566
380 790 -57
12 780 -573
116 541 -293
622 294 267
609 302 594
251 785 -107
568 107 -864
674 420 72
6 719 672
715 28 -378
785 29 528
784 187 -895
771 225 -782
729 314 163
165 621 -976
44 347 -442
67 128 -742
82 648 -152
795 221 -776
290 377 303
566 493 -520
485 353 669
45 573 -226
240 333 -734
616 473 243
593 697 435
554 364 -528
446 365 190
705 286 -573
794 269 480
587 430 189
260 480 -169
123 631 612
582 492 581
182 69 -528
431 180 -731
165 231 -509
154 670 240
44 375 -94
71 336 435
60 513 218
105 362 -171
758 27 267
145 492 -246
688 603 190
322 59 -89
254 457 -528
319 195 -684
65 671 139
17 604 -522
482 724 -102
170 801 -363
116 228 -169
316 148 769
6 260 -587
645 288 882
476 162 447
427 6 -386
363 243 -280
293 434 -767
804 19 -550
122 392 679
411 733 -196
52 581 198
667 626 -250
761 246 -508
661 753 -526
608 253 888
461 293 154
84 104 -587
779 621 232
103 570 -867
743 663 -805
517 789 -572
472 309 -240
589 620 234
736 195 453
645 233 187
127 527 196
691 435 837
368 228 -958
700 55 317
549 471 801
209 253 561
118 223 564
19 214 874
325 508 -384
611 590 -26
662 332 -591
499 122 -221
664 741 -780
349 61 982
782 247 -303
102 253 -292
107 9 -962
716 723 81
61 219 677
321 545 -399
189 700 822
242 107 294
116 512 -815
431 323 773
675 519 -709
600 800 -221
598 625 329
434 344 335
524 171 -402
96 584 -432
154 687 -626
647 756 -1000
598 678 309
9 465 468
737 669 -679
548 340 434
200 329 408
153 14 -887
687 455 498
220 338 -361
470 232 249
199 141 -37
609 245 927
398 165 -735
87 327 490
160 733 -786
92 593 -911
86 109 -478
523 629 -706
4 464 874
626 752 -998
713 770 405
481 361 -405
802 541 -845
208 132 660
12 619 -757
492 79 902
300 636 52
761 411 295
551 62 -292
122 635 912
663 431 -880
469 708 793
307 292 -691
251 717 -506
103 330 586
550 318 -837
256 415 985
627 520 -1000
98 729 450
184 420 563
194 388 -274
515 177 997
221 441 -861
493 603 -242
531 725 712
735 225 -604
473 428 -565
390 255 540
629 252 860
121 754 141
564 777 711
281 52 -204
325 171 930
282 196 -570
417 187 52
379 679 -146
494 89 722
436 99 -199
80 693 -604
12 793 115
618 169 -612
82 330 847
539 487 492
308 675 -224
571 172 48
478 798 -256
501 200 -105
797 590 -770
539 480 349
774 781 53
256 427 -556
168 801 -236
33 328 -533
220 180 983
467 58 -979
142 685 874
641 607 736
807 94 -664
107 603 250
50 422 463
422 557 569
52 696 125
538 779 -616
35 315 84
703 363 63
712 519 -280
100 199 423
97 31 735
14 552 266
119 393 -762
514 722 0
275 337 303
194 628 -370
754 243 63
364 308 714
86 341 -394
299 409 -818
724 514 -902
179 557 301
500 297 965
249 293 -803
612 217 -177
306 338 -275
600 777 469
746 244 341
489 325 872
568 185 -479
106 259 755
412 639 126
42 224 771
151 264 -357
145 731 657
785 160 518
738 460 -200
631 584 267
201 513 -824
27 724 603
235 750 858
379 21 826
631 43 223
15 246 99
798 595 776
9 184 82
656 619 242
193 742 585
65 331 835
248 606 -370
533 8 -344
703 794 22
397 332 -591
698 565 -972
113 63 659
426 87 -729
262 321 260
686 456 28
53 728 -46
508 671 49
584 668 817
105 183 412
746 444 -545
626 741 -398
304 320 -724
443 688 618
491 29 -140
90 499 -275
208 601 554
520 418 197
436 422 -854
138 146 417
653 748 871
257 527 271
441 425 -502
750 545 394
684 336 -378
268 765 155
334 510 -430
68 262 95
555 696 -635
228 476 225
117 534 786
251 447 -948
460 442 514
69 71 -753
630 150 951
145 49 600
671 718 -21
714 767 453
371 747 781
182 798 125
367 549 986
233 362 -53
655 555 523
375 194 -66
264 783 -310
794 14 76
432 385 97
632 78 -694
751 507 -687
801 739 4
688 191 292
461 369 -19
518 2 793
65 372 -846
702 202 515
226 137 -598
678 295 -986
521 588 -810
417 158 761
542 341 47
651 505 867
191 535 -917
532 299 534
254 184 -785
78 668 -64
407 79 -59
138 588 513
701 261 -435
619 613 -255
580 502 464
405 580 -790
630 247 -213
798 697 675
258 476 -389
395 740 -7
550 665 658
29 710 -913
781 175 163
282 618 945
38 626 -861
178 7 -131
620 210 839
90 363 554
224 639 171
675 86 -836
357 101 915
11 179 -242
197 349 389
613 472 127
263 239 -566
483 237 -224
641 35 -434
750 157 498
673 361 445
151 744 471
420 400 712
596 178 -32
306 618 432
319 405 837
599 103 449
617 694 -42
52 499 671
450 589 -542
626 318 630
754 524 158
367 497 -139
307 52 -125
437 532 -7
24 328 567
82 428 687
709 696 283
551 508 -852
657 370 779
435 199 45
569 413 427
700 408 439
595 485 -684
132 183 391
740 111 -631
11 287 -285
785 308 186
517 87 646
548 584 -999
399 396 497
180 578 -171
586 324 517
574 48 -798
478 154 -136
572 571 850
224 690 779
295 369 651
700 564 712
259 480 70
501 495 52
494 714 -915
572 437 430
649 244 734
487 740 -297
642 509 671
475 167 -461
576 459 915
64 625 496
455 177 -771
714 494 154
408 589 -920
91 274 -952
120 498 -492
613 729 780
291 476 959
761 504 78
774 244 -817
556 186 629
17 485 273
149 403 144
745 514 874
39 410 23
56 586 388
551 477 744
291 555 216
588 700 588
93 709 -839
618 327 -678
777 808 -163
673 582 -871
383 301 -876
33 710 -394
310 506 -134
792 498 537
13 545 -314
781 362 889
24 372 695
205 403 -176
460 375 -732
517 575 814
172 205 232
663 161 4
414 635 547
366 142 891
552 587 957
292 655 -604
443 407 -248
741 236 -106
14 535 700
686 95 547
456 763 -840
672 708 796
572 336 -399
592 499 89
645 48 859
267 378 233
449 26 302
277 81 -190
481 480 -613
277 406 312
432 363 685
785 503 -917
226 75 -650
459 110 854
394 679 -793
646 248 -760
157 117 -118
123 698 -880
215 174 242
378 630 -568
806 637 970
734 15 607
631 475 861
314 89 40
145 731 338
607 743 -107
21 395 304
96 358 -444
206 408 -922
582 408 -547
510 304 889
121 509 -78
503 581 -429
427 148 -770
279 702 469
758 171 945
805 164 -486
505 360 -395
53 782 933
81 425 -950
231 161 61
424 602 954
602 747 -26
405 12 -789
467 49 335
347 737 -507
446 377 -6
32 166 266
621 461 495
110 732 264
156 735 579
60 301 479
637 691 447
285 292 785
413 293 -330
807 46 215
449 416 434
438 754 -662
48 217 -144
561 565 -237
217 67 179
263 60 -399
581 383 591
581 709 199
273 3 -542
612 481 861
566 248 358
797 655 -902
574 734 944
507 52 -333
341 102 -675
365 204 25
159 63 907
296 169 -785
255 219 659
489 25 403
792 747 834
697 778 183
162 291 61
604 608 -533
441 321 -945
257 709 -216
145 756 402
669 231 -154
34 432 434
236 392 309
735 251 494
672 318 495
692 35 331
271 780 147
367 487 -557
243 712 32
415 200 -206
293 404 -121
50 624 -700
379 724 -138
404 152 884
497 124 422
257 281 421
228 222 -480
318 329 -17
35 770 483
170 362 -799
658 619 901
24 492 -961
358 685 478
112 78 -516
267 157 532
362 731 -592
288 265 -584
278 767 -665
302 378 936
393 341 -676
409 50 887
43 287 282
23 270 290
520 250 -249
247 650 -349
80 681 890
531 532 -814
66 579 -623
270 40 -574
802 456 -377
162 177 -625
289 269 -851
707 367 -6
716 686 -821
459 226 114
326 489 -321
771 436 735
295 222 336
208 741 -740
781 67 808
17 207 659
461 460 120
24 352 -493
636 43 37
266 376 -539
445 493 -610
554 654 -895
512 766 672
505 73 576
415 277 -353
756 130 274
76 534 -596
166 655 -46
575 454 -111
112 371 -489
84 749 -721
430 644 6
310 261 -282
72 257 52
692 190 -804
325 411 75
585 159 668
628 83 234
432 215 594
669 755 680
490 163 414
257 16 -894
426 739 -697
84 87 -743
745 431 -647
503 70 308
373 211 -250
360 214 383
173 446 -655
798 199 697
24 706 250
464 130 -41
760 432 -76
192 610 285
249 237 -90
301 801 -33
74 358 122
31 765 317
379 37 52
288 465 811
445 158 701
695 668 -839
665 596 -322
381 560 155
377 15 211
697 120 156
569 690 -467
267 497 -891
649 639 620
143 386 -434
807 529 -721
183 596 -175
661 119 10
105 167 427
85 251 987
137 692 -252
88 315 -531
602 395 764
64 494 -944
648 285 -785
87 189 -967
392 278 136
325 478 993
534 645 -597
795 551 -527
746 104 -722
541 155 82
20 682 -779
618 417 370
178 567 437
503 771 281
50 594 681
479 585 -50
541 149 -40
242 756 598
793 544 -583
923 952
18 888 919
579 218 -424
589 50 379
655 518 428
177 112 726
71 907 127
496 717 -981
419 235 961
784 857 -577
451 136 -258
311 761 270
49 907 452
153 866 226
497 388 -581
577 317 -128
201 156 290
651 294 560
778 717 -596
904 717 -441
536 773 -249
434 4 808
463 504 143
335 152 -700
893 496 -239
216 712 -991
414 188 -912
901 582 -773
651 511 -441
237 303 415
769 782 -271
591 559 -248
60 47 -360
849 526 -86
479 256 -868
569 847 230
16 379 -378
125 660 252
392 5 621
327 146 737
410 873 -832
876 908 -205
606 387 -381
859 39 396
650 665 -13
604 23 -623
101 191 448
915 480 606
148 372 191
914 857 -857
86 905 233
13 428 260
846 398 -999
438 678 290
832 839 -210
65 657 6
558 303 752
624 688 798
753 210 -823
864 304 303
694 155 -851
462 481 -887
63 79 629
307 785 -523
569 399 690
390 768 -297
164 85 -461
678 291 -430
708 891 656
675 523 758
743 575 -825
624 903 867
374 305 943
545 147 596
651 435 -813
176 185 171
677 610 -894
111 329 174
376 273 898
743 245 113
744 491 70
228 524 -123
352 744 -770
710 847 594
525 41 727
710 425 198
464 292 -232
423 524 722
7 798 -165
696 571 74
809 733 693
199 318 791
249 731 -325
228 815 256
323 340 -811
906 167 472
384 532 -554
311 754 -795
417 899 661
741 448 -808
744 422 -890
193 751 -119
404 790 617
148 179 -144
604 11 539
517 471 495
416 625 -954
902 34 987
408 23 743
206 909 -858
164 669 631
16 439 -62
440 488 -818
459 585 -81
183 791 -137
554 477 399
447 510 246
212 671 -101
899 651 -991
630 75 -205
94 153 -564
811 485 38
671 589 277
355 606 -457
462 870 957
106 909 -970
494 68 415
90 852 313
890 381 485
230 879 -94
396 69 -416
704 407 122
622 923 -72
783 702 -44
8 702 -122
623 758 219
886 555 998
686 610 -793
810 208 56
299 379 60
776 833 922
901 774 167
9 696 735
351 385 933
894 711 -806
430 120 -238
42 895 510
898 795 60
174 859 -367
92 483 -306
208 160 793
6 476 473
127 260 936
875 694 509
201 102 580
406 582 878
111 911 173
556 765 -206
686 157 877
415 132 -367
195 539 805
810 605 480
877 39 -164
295 852 554
15 275 581
190 22 640
862 654 641
153 839 676
252 267 -419
264 597 214
350 200 942
463 314 -691
754 369 484
321 417 -641
333 370 724
