19
957 1951
767 152 679
459 593 766
320 12 196
546 700 509
60 447 1000
300 508 827
745 365 422
462 419 622
338 768 576
386 781 694
90 416 737
498 773 43
766 368 233
660 390 602
827 202 881
180 36 245
170 745 575
151 765 896
813 279 307
343 212 819
75 799 188
30 647 996
606 266 518
504 565 573
726 99 205
92 109 944
39 170 786
683 761 787
648 730 979
686 105 514
154 510 488
247 676 76
202 466 899
743 742 252
108 394 69
412 334 813
29 553 127
348 570 804
692 99 718
717 62 23
698 655 237
666 731 111
610 686 720
165 323 167
826 39 482
614 638 989
267 472 588
747 100 180
182 154 52
478 331 444
330 599 160
604 589 933
584 523 809
441 448 296
492 742 118
744 63 873
533 404 794
33 3 664
404 116 788
351 398 496
118 354 212
16 333 594
140 38 288
43 663 829
220 133 207
208 524 6
795 225 441
731 765 97
779 132 303
342 237 608
786 418 710
392 107 746
799 688 560
626 799 154
414 51 171
509 653 51
138 810 324
566 135 806
377 108 367
433 83 869
622 385 370
543 270 211
427 57 895
800 264 456
197 39 348
128 353 764
792 615 833
546 530 837
812 723 333
579 243 635
104 411 866
327 230 62
355 718 30
235 766 561
410 364 821
92 71 730
238 726 660
88 36 509
820 137 524
316 817 776
604 188 277
348 722 952
85 319 546
395 784 356
124 317 399
587 136 998
198 446 888
207 209 773
668 640 827
333 789 631
214 160 714
578 460 645
146 517 749
805 474 770
519 492 419
42 792 487
322 296 99
93 672 115
538 653 734
123 92 225
576 568 707
306 599 466
88 218 337
647 559 967
360 621 113
466 467 567
534 709 135
352 328 104
378 273 581
280 760 925
144 491 263
706 698 923
24 55 973
109 461 405
242 177 313
490 815 413
501 205 954
113 492 348
535 356 432
123 631 283
592 694 912
784 682 4
204 575 371
94 476 242
245 111 138
455 382 985
88 522 555
156 202 427
209 637 111
390 268 788
741 598 269
283 23 45
780 682 331
565 798 372
20 266 412
1 248 186
680 731 721
109 8 77
284 219 133
470 110 165
717 309 655
567 521 232
402 154 281
34 328 456
180 716 154
392 476 639
567 818 917
480 409 826
753 460 136
263 252 469
154 364 255
548 708 866
107 487 471
343 355 624
647 589 429
492 212 470
798 243 200
587 694 401
610 674 547
242 382 383
64 33 358
662 509 198
47 372 180
479 751 117
374 494 82
588 730 205
500 413 46
295 23 137
819 31 74
50 544 865
38 636 438
716 782 958
613 792 499
770 597 590
612 668 125
30 751 391
156 126 148
434 244 707
609 595 822
5 192 89
35 532 281
795 741 65
145 92 677
113 440 778
75 107 533
632 406 162
806 374 837
783 606 6
262 222 503
791 468 735
165 120 895
794 797 908
494 541 243
266 522 32
103 207 713
414 259 87
243 611 813
33 641 723
92 758 913
256 142 602
423 585 200
680 773 355
143 527 821
264 53 910
689 90 637
298 153 69
726 376 239
265 190 393
107 215 491
324 277 266
52 149 806
652 578 112
579 44 807
246 573 612
106 592 978
117 110 187
791 4 629
759 799 854
645 130 138
764 69 724
464 52 33
502 461 350
326 331 406
695 648 166
776 198 914
152 769 804
774 818 996
31 209 562
181 382 880
77 275 948
125 447 897
822 802 411
338 782 677
778 390 590
788 255 866
546 437 554
611 681 763
208 443 244
82 424 913
742 282 333
805 722 42
372 673 279
376 312 865
333 645 138
621 112 332
662 704 503
712 416 217
431 30 158
683 182 971
717 467 113
274 326 309
423 271 360
257 468 640
114 743 48
484 224 229
662 251 802
544 525 525
391 53 39
664 67 187
460 615 487
51 136 99
23 40 166
344 695 667
524 463 745
108 519 584
16 93 24
319 16 375
491 332 73
616 650 690
148 336 913
359 133 686
824 369 78
2 589 14
816 321 471
43 746 557
111 229 347
350 447 472
663 553 314
209 113 216
340 552 163
661 701 655
413 282 122
752 110 719
398 792 497
543 614 695
112 595 303
529 667 291
129 667 453
586 345 275
427 543 705
225 686 132
473 214 213
96 782 344
560 516 784
124 252 561
187 183 908
292 707 350
325 783 900
427 61 574
763 389 352
505 693 957
672 759 563
553 744 286
609 469 6
762 121 617
608 542 265
505 184 656
287 452 196
762 745 389
797 510 791
744 256 364
765 146 839
22 688 210
727 396 874
442 479 833
716 644 457
575 581 3
757 694 51
100 24 847
97 611 220
561 793 726
99 641 86
288 748 457
357 372 247
414 582 598
368 45 965
273 573 452
226 438 35
481 374 59
747 457 798
576 597 267
223 213 53
175 638 750
521 190 725
778 502 911
220 722 131
678 824 709
481 66 201
586 146 473
717 260 235
231 715 35
686 676 136
325 216 644
705 379 580
128 463 708
615 404 975
537 378 962
198 179 793
391 759 489
807 693 255
503 616 6
497 607 410
463 380 936
713 204 530
138 538 372
701 698 468
146 782 769
405 38 138
447 502 122
252 101 430
107 598 69
347 189 465
90 343 398
556 208 721
746 118 928
328 704 793
30 543 328
732 797 811
3 111 196
151 460 478
21 231 179
242 786 815
546 790 716
731 188 680
705 64 459
534 565 166
346 686 737
585 605 79
84 75 817
73 733 347
357 16 747
267 471 282
293 627 962
137 287 798
369 599 950
100 383 411
583 355 610
391 179 954
644 52 565
253 11 512
508 410 687
549 576 827
826 715 407
824 504 16
738 625 180
739 73 355
730 725 155
284 302 996
463 647 812
569 678 133
301 393 410
521 652 293
351 334 701
633 97 713
344 781 840
582 35 637
168 64 147
101 394 495
437 502 526
323 256 421
184 58 591
73 817 352
462 605 743
709 815 944
294 671 288
435 585 398
458 193 48
794 684 509
53 498 23
536 120 781
222 292 490
1 457 417
718 239 539
566 542 796
598 317 962
537 113 655
645 765 179
742 450 968
475 740 936
392 822 215
479 354 991
396 229 249
768 463 606
243 234 606
486 473 441
560 273 223
14 134 539
369 362 539
722 271 261
810 314 327
521 233 392
232 162 974
492 433 314
589 792 491
395 383 919
731 786 944
102 538 468
305 101 762
775 81 852
191 411 489
454 609 294
63 216 447
190 180 164
465 730 815
704 260 731
109 802 624
328 9 578
418 332 151
601 381 592
210 637 665
670 264 720
89 246 163
562 76 724
200 487 188
641 681 385
615 804 759
645 817 107
639 300 964
213 145 326
63 440 262
96 46 660
171 280 872
483 54 317
734 375 33
604 403 966
547 301 875
758 282 744
402 428 11
395 678 1000
96 180 150
391 305 9
701 308 390
501 187 712
495 15 899
330 142 202
66 306 592
581 213 790
185 175 401
725 554 226
802 635 651
118 804 997
9 649 604
826 490 445
336 70 101
188 368 628
651 451 256
658 757 595
173 809 349
181 824 769
606 345 103
653 426 161
487 436 506
44 465 902
407 534 66
736 582 171
59 752 269
151 447 693
742 71 775
324 74 120
622 652 743
478 612 18
53 732 313
468 428 17
436 544 81
115 101 586
218 317 758
168 444 804
487 258 24
488 32 303
96 50 384
113 283 24
25 592 890
59 408 632
56 48 118
816 125 396
540 646 470
89 405 514
147 577 35
206 444 805
336 328 178
724 647 246
104 722 355
477 238 711
637 438 269
73 490 660
496 135 233
273 746 53
539 824 246
181 154 97
416 510 774
821 571 572
358 812 587
570 536 369
359 327 568
637 38 339
317 525 212
61 100 726
709 827 36
468 311 976
778 647 279
794 294 545
770 294 722
496 535 991
189 365 521
517 760 284
54 705 232
400 763 743
679 3 537
556 80 490
347 597 481
634 65 912
546 168 513
724 586 401
168 279 224
539 639 769
45 379 641
392 457 129
311 212 340
40 760 780
468 769 287
546 813 830
25 681 739
484 151 37
370 674 408
155 732 761
575 238 190
495 338 961
563 660 94
153 402 977
647 414 250
149 633 126
26 280 509
583 678 177
322 500 411
30 187 978
103 75 145
110 312 601
440 665 19
162 348 136
481 584 279
738 721 849
798 712 732
499 476 512
774 701 15
322 50 602
86 92 193
117 411 668
330 90 95
174 772 575
190 822 109
592 566 840
330 168 493
741 127 64
733 51 229
500 448 412
126 733 330
78 246 65
751 21 440
564 521 617
552 179 28
733 49 768
120 792 405
311 209 450
816 182 783
94 10 202
280 355 513
138 591 866
477 128 392
126 541 422
360 812 555
708 341 387
401 424 538
642 786 484
484 756 630
255 171 691
21 605 613
246 528 984
26 474 363
476 500 336
654 586 144
792 708 959
660 687 25
301 628 619
799 409 83
14 15 344
406 655 422
257 486 149
79 572 358
423 332 317
573 226 456
635 11 609
235 274 917
711 525 490
312 731 329
379 218 52
93 638 352
173 462 983
231 776 458
701 635 802
523 129 698
773 244 794
141 609 658
209 613 256
721 781 951
441 370 148
178 798 31
163 103 290
213 561 134
150 576 547
756 322 132
708 77 640
527 122 604
751 622 425
195 667 737
536 419 774
141 511 534
570 347 380
783 818 124
355 197 362
678 573 865
216 400 675
275 58 407
306 535 968
365 432 964
211 333 672
233 403 141
119 447 884
284 132 14
99 1 590
432 573 956
75 695 304
131 318 959
241 818 690
718 180 387
585 94 151
642 527 24
404 313 951
129 560 939
640 144 904
501 350 512
771 203 157
779 349 963
187 707 428
330 593 606
474 30 718
134 4 355
207 177 295
288 257 292
813 459 859
407 637 340
110 41 803
184 580 795
275 94 796
613 489 456
363 470 440
368 49 933
448 319 664
305 438 735
638 362 297
106 157 418
43 11 761
479 477 869
824 751 448
515 421 623
564 84 723
604 4 575
699 738 461
436 541 749
251 501 215
40 356 176
407 771 407
13 783 916
586 235 277
636 272 861
801 78 953
532 774 899
533 730 134
122 734 752
401 350 986
703 499 304
361 302 496
789 359 814
168 289 308
765 120 321
199 408 650
684 519 85
138 29 87
72 785 685
597 347 603
466 260 462
483 3 332
393 233 167
424 505 572
58 109 9
598 543 895
574 86 674
706 748 583
222 408 742
393 299 344
495 437 45
306 716 118
518 582 430
486 183 118
285 398 525
626 35 238
196 424 597
315 689 942
45 84 363
193 179 408
656 790 848
230 584 563
564 428 478
588 568 115
68 43 331
410 627 869
264 101 354
496 436 659
684 390 861
706 622 458
39 661 48
439 245 504
651 177 996
205 279 130
471 225 499
143 684 615
371 237 978
551 798 242
381 340 325
647 361 264
481 628 983
818 206 740
85 353 755
564 465 524
527 349 497
459 791 816
446 293 244
473 228 438
783 222 751
779 628 736
717 40 955
818 448 626
778 809 615
785 278 299
212 381 944
69 417 579
512 683 111
289 396 271
21 245 116
259 202 425
457 311 108
652 655 171
308 239 526
559 66 856
550 586 974
661 707 776
216 744 729
329 615 383
814 56 678
458 738 897
164 129 954
118 767 232
607 277 364
436 11 577
671 101 178
693 774 372
200 395 657
480 374 356
82 261 29
461 318 894
2 450 426
36 117 346
538 414 869
803 447 561
668 558 313
762 406 928
301 186 879
207 340 33
806 79 226
675 372 705
804 81 461
482 2 453
721 411 62
653 29 408
385 747 175
200 797 879
117 697 702
754 334 94
589 390 86
345 746 13
774 16 501
26 238 383
786 35 140
307 142 500
75 166 879
210 727 652
757 374 857
235 479 555
257 780 963
479 64 834
310 713 928
20 826 365
192 65 317
136 218 280
28 171 687
149 179 371
684 228 864
43 549 262
680 117 105
291 247 414
381 264 84
495 656 35
781 86 724
510 175 815
46 663 265
763 565 591
794 329 997
372 484 661
126 737 72
100 793 189
458 747 561
534 603 468
622 122 108
297 543 197
404 342 909
546 646 148
761 640 552
233 25 273
145 210 487
88 566 691
329 316 26
569 657 339
489 606 309
181 607 464
592 660 465
275 400 641
121 344 119
343 130 981
823 145 975
7 103 251
631 758 217
636 538 689
475 354 369
536 586 123
533 299 860
752 474 377
647 777 275
448 336 437
93 706 565
383 431 777
748 189 750
785 137 302
87 42 336
126 151 489
553 445 176
322 490 644
690 350 37
498 22 534
382 668 675
88 635 258
451 172 554
490 351 333
369 669 643
547 144 450
53 822 929
307 762 865
119 488 566
14 477 13
122 187 662
162 805 855
423 199 283
734 152 336
583 511 717
487 512 647
810 411 834
403 432 469
439 482 146
419 72 203
440 53 530
118 345 495
81 393 865
764 108 920
465 765 550
324 247 240
478 110 466
543 729 575
697 810 177
351 805 209
750 314 116
242 331 796
229 669 286
498 228 815
84 445 981
98 809 431
523 94 262
644 38 813
262 240 483
437 771 108
150 121 39
281 229 489
591 501 277
201 142 657
650 636 13
478 669 847
477 702 479
457 622 506
169 734 465
156 256 544
116 561 19
472 431 880
821 108 942
154 198 932
260 251 377
222 24 295
720 735 44
90 793 654
327 442 792
67 62 913
270 233 796
731 772 727
145 24 459
327 707 714
816 87 883
345 578 194
445 85 711
622 280 538
271 427 503
144 716 684
376 264 131
522 124 666
329 15 587
183 749 367
534 7 555
458 550 145
735 635 476
380 257 833
229 440 85
540 676 782
715 670 166
546 283 529
735 11 887
318 415 341
35 797 596
425 793 556
741 798 148
66 619 733
754 414 585
39 65 450
751 289 918
251 694 271
74 456 341
468 285 647
310 606 663
196 216 176
759 436 114
124 615 651
726 528 736
376 716 847
313 761 503
525 633 800
573 343 747
541 523 123
714 352 819
657 464 574
136 451 537
796 242 215
451 679 709
18 205 917
325 37 303
579 601 933
275 204 19
361 313 608
644 495 103
517 5 292
397 783 259
108 52 193
652 565 821
133 5 709
685 537 583
576 657 831
654 713 693
545 472 790
56 10 579
14 376 772
136 283 616
42 486 552
699 363 820
483 383 942
471 531 464
166 405 135
287 431 526
398 69 250
112 475 250
164 134 748
35 79 268
649 276 302
717 340 362
806 358 396
253 810 874
500 190 630
313 724 162
175 668 691
615 216 963
316 766 495
401 513 264
394 239 881
162 279 858
639 450 623
243 714 141
766 413 66
127 207 762
416 113 679
336 409 263
633 223 795
467 173 743
680 627 766
759 669 636
624 301 635
426 490 700
632 168 676
710 393 890
183 683 83
54 436 793
110 137 792
166 687 552
160 709 461
45 827 460
671 44 289
216 506 393
78 366 958
725 818 120
771 520 515
165 603 601
453 50 631
97 593 639
282 562 439
237 535 292
536 491 577
207 722 274
242 315 676
280 302 579
93 660 806
142 88 63
570 763 680
782 36 934
532 651 970
713 90 548
45 745 518
592 215 630
502 552 615
700 13 290
303 700 639
284 161 452
74 703 30
493 237 433
517 265 307
589 488 234
530 467 533
637 314 923
710 113 833
684 489 676
273 128 512
424 479 198
624 52 517
177 433 908
370 819 205
761 367 411
199 597 719
58 693 964
278 245 337
334 539 321
512 296 193
632 157 330
689 464 477
722 152 761
561 699 802
581 339 665
130 669 867
648 364 274
762 416 882
742 90 931
416 487 8
291 763 596
518 335 224
437 324 737
590 667 764
131 587 149
545 256 825
516 454 862
620 745 703
543 390 158
640 45 661
219 662 392
304 507 519
514 383 423
254 786 753
124 432 976
330 515 685
666 390 911
62 689 495
490 176 837
144 102 696
416 257 436
580 754 335
422 474 316
674 494 276
321 7 488
573 236 789
273 134 18
542 826 628
688 613 801
156 620 511
260 286 222
150 543 666
477 553 32
422 128 795
437 575 878
439 251 626
219 782 458
386 449 781
22 356 791
575 498 456
534 720 689
6 124 129
712 159 722
731 367 760
28 261 170
288 467 260
83 228 167
473 522 960
55 789 218
132 329 526
281 294 924
183 403 987
495 143 244
90 173 948
792 203 70
794 21 872
306 513 104
800 534 528
780 355 475
324 593 439
25 670 758
708 133 827
705 115 866
32 427 38
765 328 701
160 222 9
275 325 805
290 408 912
101 799 393
208 753 277
110 85 2
825 197 750
784 97 680
230 685 647
201 639 15
650 380 872
583 474 480
141 736 906
780 113 455
253 776 170
546 183 162
490 546 645
234 271 362
541 276 817
242 380 824
147 170 742
684 740 70
520 40 986
200 194 381
657 275 763
137 719 675
286 685 29
443 277 79
43 734 397
471 767 264
638 167 371
79 712 601
68 611 309
563 820 796
510 88 630
201 268 916
516 35 46
273 484 138
593 190 573
501 169 225
760 516 544
112 76 667
106 104 901
692 167 966
281 754 959
462 65 734
581 202 399
824 102 175
606 95 455
769 223 496
439 132 414
657 340 530
122 256 178
331 648 127
54 550 82
249 177 865
11 647 497
393 550 497
283 457 643
712 516 188
725 503 50
807 424 714
181 710 808
607 275 417
227 148 415
283 272 925
164 492 433
506 234 790
516 539 485
265 203 297
502 54 393
637 797 216
675 579 575
210 235 247
591 784 508
105 438 664
398 730 285
673 577 299
555 161 371
794 638 94
254 715 605
451 22 47
266 51 317
107 477 275
535 340 52
584 259 35
624 561 992
615 762 592
647 697 561
65 654 813
550 190 784
544 481 546
716 519 27
794 654 729
71 590 538
326 317 528
690 552 529
172 723 471
278 403 299
207 174 544
643 252 148
770 783 980
344 526 791
655 80 523
499 10 409
808 248 3
329 750 110
260 349 673
349 243 478
630 151 253
23 569 994
664 208 471
573 766 382
554 566 470
49 453 993
175 71 953
629 361 582
54 65 797
728 488 125
291 193 231
470 364 460
197 316 394
612 337 920
410 306 633
599 582 392
817 594 497
204 664 787
505 362 719
141 40 314
150 41 801
325 576 414
420 117 575
722 94 297
800 524 807
498 776 537
407 247 726
363 577 331
258 435 186
513 480 343
70 196 406
346 335 17
272 144 119
413 818 877
496 372 157
262 770 748
187 268 897
85 274 574
550 422 835
590 150 881
420 754 533
324 739 268
23 26 59
564 535 672
675 572 706
336 55 311
521 75 327
771 678 968
770 352 376
122 464 733
194 820 678
702 72 386
39 481 681
586 668 661
663 457 905
402 688 460
67 314 5
183 658 604
271 519 201
20 390 94
512 13 978
750 604 528
581 704 365
262 66 197
116 38 232
122 815 233
679 48 468
696 814 217
789 58 923
482 802 597
650 669 927
406 391 932
57 626 367
738 631 238
810 643 417
693 103 200
756 307 720
316 784 783
505 694 351
2 10 436
752 564 1000
486 4 487
61 662 969
466 362 780
677 212 459
136 58 597
70 259 313
579 670 641
93 294 917
583 627 239
742 722 734
428 184 61
626 541 179
99 5 677
804 108 154
290 245 83
632 447 251
563 617 353
734 765 684
754 475 340
282 46 288
665 666 108
575 680 749
723 767 435
148 777 297
203 37 904
156 18 668
563 101 603
67 61 246
480 193 707
23 697 483
656 783 647
374 426 119
602 147 619
123 816 687
207 715 812
729 545 533
306 157 361
311 157 245
376 462 334
54 503 761
322 817 124
329 259 819
538 542 824
711 155 995
699 83 484
426 340 38
490 603 947
348 692 580
190 444 450
27 91 428
732 510 467
203 229 971
282 195 922
335 805 316
784 689 823
573 186 258
792 432 907
401 187 21
425 603 262
257 472 769
310 469 995
512 335 95
23 51 378
195 428 317
620 362 452
126 477 230
465 399 57
75 249 432
389 791 869
486 544 626
226 516 772
172 596 995
340 256 269
295 786 900
571 807 43
135 705 418
403 103 91
328 304 343
53 494 599
155 312 418
142 539 54
751 653 461
591 707 402
136 118 579
452 412 730
381 398 162
201 673 267
429 475 471
518 569 403
23 53 269
437 688 745
95 811 75
566 389 434
796 221 251
418 259 828
602 350 357
108 192 827
621 819 868
807 705 901
93 30 925
9 631 806
276 725 296
332 361 554
681 422 577
646 496 659
75 439 357
553 589 244
4 350 135
300 820 596
212 177 602
598 440 570
290 176 127
581 693 952
475 714 206
604 678 31
379 652 179
211 408 544
284 51 696
438 378 912
448 456 609
619 190 659
